InvoiceID,Employee,InvoiceDate,PaymentTerms,GrossDue,Discount,SalesTax,AcctCredit,NetDue,ItemCount,CreditCardCut,InvCost,FedSalesTax,Text1,Num1,PayTerms2,PayAmt1,PayAmt2,BuyersFee,Layaways,TaxExemptNo,LayCredit,RegisterID,Advertise,ConsID,GCSales,GCCredits,CustNo,StoreID,PCName,SaleTime,TaxJ
8654,POS,12/5/2019,Cash,19.00,0.00,1.60,0.00,20.60,2,0,15.30000019,0.00,,0,,20.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8655,David,12/5/2019,Cash,10.99,0.00,0.92,0.00,11.91,1,0,0,0.00,,0,,11.91,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8656,David,12/5/2019,Cash,4.00,0.00,0.34,0.00,4.34,1,0,3.400000095,0.00,,0,,4.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8657,David,12/5/2019,Cash,6.99,0.00,0.59,0.00,7.58,1,0,0,0.00,,0,,7.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8658,POS,12/5/2019,Cash,8.99,0.00,0.67,0.00,9.66,2,0,0,0.00,,0,,9.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8659,David,12/5/2019,Cash,15.28,0.00,1.26,0.00,16.54,6,0,0,0.00,,0,,16.54,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8660,POS,12/5/2019,Cash,64.41,0.00,5.41,0.00,69.82,15,0,10.18999958,0.00,,0,,69.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8661,David,12/5/2019,Cash,8.50,0.00,0.71,0.00,9.21,1,0,7.21999979,0.00,,0,,9.21,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8662,David,12/5/2019,Cash,1.98,0.00,0.17,0.00,2.15,1,0,0,0.00,,0,,2.15,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8663,David,12/5/2019,Cash,5.00,0.00,0.42,0.00,5.42,1,0,4.25,0.00,,0,,5.42,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8664,David,12/5/2019,Cash,25.60,0.00,2.15,0.00,27.75,7,0,19.18000031,0.00,,0,,27.75,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8665,David,12/5/2019,Cash,9.39,0.00,0.79,0.00,10.18,2,0,6.800000191,0.00,,0,,10.18,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8666,David,12/5/2019,Cash,37.49,0.00,3.15,0.00,40.64,5,0,23.37000084,0.00,,0,,40.64,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8667,David,12/5/2019,Cash,59.45,0.00,3.15,0.00,62.60,10,0,25.04000092,0.00,,0,,62.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8668,David,12/5/2019,Cash,28.00,0.00,2.35,0.00,30.35,4,0,23.79999924,0.00,,0,,30.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8669,David,12/5/2019,Cash,24.50,0.00,2.06,0.00,26.56,2,0,20.81999969,0.00,,0,,26.56,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8670,David,12/5/2019,Cash,3.49,0.00,0.00,0.00,3.49,1,0,0,0.00,,0,,3.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8671,David,12/5/2019,Cash,29.90,0.00,2.51,0.00,32.41,12,0,4.440000057,0.00,,0,,32.41,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8672,David,12/5/2019,Cash,13.99,0.00,1.18,0.00,15.17,1,0,0,0.00,,0,,15.17,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8673,David,12/5/2019,Cash,11.98,0.00,1.01,0.00,12.99,2,0,0,0.00,,0,,12.99,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8674,Unknown,12/6/2019,Cash,4.98,0.00,0.42,0.00,5.40,1,0,0,0.00,,0,,5.40,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8675,Unknown,12/6/2019,Cash,4.99,0.00,0.42,0.00,5.41,1,0,0,0.00,,0,,5.41,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8676,Unknown,12/6/2019,Cash,30.77,0.00,2.58,0.00,33.35,11,0,10.31000042,0.00,,0,,33.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8677,Unknown,12/6/2019,Cash,3.99,0.00,0.34,0.00,4.33,1,0,3.390000105,0.00,,0,,4.33,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8678,Unknown,12/6/2019,Cash,10.84,0.00,0.91,0.00,11.75,2,0,0,0.00,,0,,11.75,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8679,Unknown,12/6/2019,Cash,33.97,0.00,2.85,0.00,36.82,3,0,28.87000084,0.00,,0,,36.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8680,Unknown,12/6/2019,Cash,26.89,8.07,1.58,0.00,20.40,10,0,11.06000042,0.00,,0,,20.40,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8681,Unknown,12/6/2019,Cash,11.98,0.00,1.01,0.00,12.99,2,0,0,0.00,,0,,12.99,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8682,Unknown,12/6/2019,Cash,33.55,0.00,2.82,0.00,36.37,5,0,0,0.00,,0,,36.37,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8683,Unknown,12/6/2019,Cash,12.71,0.00,1.07,0.00,13.78,2,0,2.329999924,0.00,,0,,13.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8684,Unknown,12/6/2019,Cash,5.50,0.00,0.46,0.00,5.96,1,0,4.670000076,0.00,,0,,5.96,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8685,Unknown,12/6/2019,Cash,16.00,0.00,1.34,0.00,17.34,1,0,13.60000038,0.00,,0,,17.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8686,Unknown,12/6/2019,Cash,36.00,0.00,3.02,0.00,39.02,2,0,30.60000038,0.00,,0,,39.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8687,Unknown,12/6/2019,Cash,87.17,0.00,7.32,0.00,94.49,9,0,68.15000153,0.00,,0,,94.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8688,Unknown,12/6/2019,Cash,29.99,0.00,2.52,0.00,32.51,1,0,25.48999977,0.00,,0,,32.51,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8689,Unknown,12/6/2019,Cash,14.00,0.00,1.18,0.00,15.18,1,0,0,0.00,,0,,15.18,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8690,Unknown,12/6/2019,Cash,1.99,0.00,0.17,0.00,2.16,1,0,1.690000057,0.00,,0,,2.16,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8691,Unknown,12/6/2019,Cash,22.99,0.00,1.93,0.00,24.92,2,0,17,0.00,,0,,24.92,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8692,Unknown,12/6/2019,Cash,5.75,0.00,0.48,0.00,6.23,4,0,4.880000114,0.00,,0,,6.23,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8693,Unknown,12/6/2019,Cash,15.00,0.00,1.26,0.00,16.26,1,0,12.75,0.00,,0,,16.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8694,Unknown,12/6/2019,Cash,8.25,0.00,0.69,0.00,8.94,2,0,7.010000229,0.00,,0,,8.94,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8695,Unknown,12/6/2019,Cash,3.49,0.00,0.29,0.00,3.78,1,0,0,0.00,,0,,3.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8696,Unknown,12/6/2019,Cash,91.95,0.00,7.72,0.00,99.67,2,0,78.15000153,0.00,,0,,99.67,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8697,Unknown,12/6/2019,Cash,40.00,0.00,3.36,0.00,43.36,1,0,0,0.00,,0,,43.36,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8698,Unknown,12/6/2019,Cash,2.40,0.00,0.20,0.00,2.60,3,0,2.029999971,0.00,,0,,2.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8699,Unknown,12/6/2019,Cash,22.00,0.00,1.85,0.00,23.85,1,0,18.70000076,0.00,,0,,23.85,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8700,Unknown,12/6/2019,Cash,38.00,0.00,3.19,0.00,41.19,2,0,32.29999924,0.00,,0,,41.19,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8701,Unknown,12/6/2019,Cash,8.00,0.00,0.67,0.00,8.67,1,0,6.800000191,0.00,,0,,8.67,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8702,Unknown,12/6/2019,Check,4.00,0.00,0.34,0.00,4.34,1,0,3.400000095,0.00,,0,,4.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8703,Unknown,12/6/2019,Cash,93.92,0.00,6.04,0.00,99.96,8,0,79.81999969,0.00,,0,,99.96,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8704,Unknown,12/6/2019,Cash,37.00,0.00,3.11,0.00,40.11,7,0,31.45000076,0.00,,0,,40.11,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8705,Unknown,12/6/2019,Cash,30.50,0.00,2.56,0.00,33.06,2,0,25.92000008,0.00,,0,,33.06,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8706,Unknown,12/6/2019,Cash,14.50,0.00,1.22,0.00,15.72,2,0,12.31999969,0.00,,0,,15.72,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8707,Unknown,12/6/2019,Cash,12.00,0.00,1.01,0.00,13.01,5,0,10.17000008,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8708,Unknown,12/6/2019,Cash,13.25,0.00,1.11,0.00,14.36,6,0,11.23999977,0.00,,0,,14.36,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8709,Unknown,12/6/2019,Cash,18.49,0.00,1.55,0.00,20.04,3,0,15.71000004,0.00,,0,,20.04,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8710,Unknown,12/6/2019,Cash,7.49,0.00,0.63,0.00,8.12,1,0,0,0.00,,0,,8.12,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8711,Unknown,12/6/2019,Cash,25.00,0.00,2.10,0.00,27.10,1,0,21.25,0.00,,0,,27.10,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8712,Unknown,12/6/2019,Cash,12.00,0.00,1.01,0.00,13.01,1,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8713,Unknown,12/6/2019,Cash,11.37,0.00,0.96,0.00,12.33,1,0,0,0.00,,0,,12.33,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8714,POS 2,12/6/2019,Cash,13.50,0.00,1.13,0.00,14.63,1,0,11.47000027,0.00,,0,,14.63,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8715,POS 2,12/6/2019,Cash,83.98,0.00,7.05,0.00,91.03,6,0,71.37999725,0.00,,0,,91.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8716,POS,12/6/2019,Cash,22.00,0.00,1.85,0.00,23.85,2,0,18.70000076,0.00,,0,,23.85,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8717,POS 2,12/6/2019,Cash,74.99,0.00,6.30,0.00,81.29,2,0,4.239999771,0.00,,0,,81.29,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8718,POS,12/6/2019,Cash,5.25,0.00,0.44,0.00,5.69,1,0,4.460000038,0.00,,0,,5.69,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8719,POS 2,12/6/2019,Cash,12.98,0.00,1.09,0.00,14.07,2,0,0,0.00,,0,,14.07,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8720,POS,12/6/2019,Cash,44.00,0.00,3.70,0.00,47.70,2,0,37.40000153,0.00,,0,,47.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8721,POS 2,12/6/2019,Cash,28.49,0.00,2.39,0.00,30.88,4,0,19.12000084,0.00,,0,,30.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8722,POS 2,12/6/2019,Cash,24.99,0.00,2.10,0.00,27.09,1,0,0,0.00,,0,,27.09,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8723,POS 2,12/6/2019,Cash,44.99,0.00,3.78,0.00,48.77,2,0,38.24000168,0.00,,0,,48.77,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8724,POS 2,12/6/2019,Cash,6.07,0.00,0.51,0.00,6.58,2,0,0,0.00,,0,,6.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8725,POS,12/6/2019,Cash,11.25,0.00,0.95,0.00,12.20,1,0,0,0.00,,0,,12.20,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8726,POS 2,12/6/2019,Cash,2.40,0.00,0.20,0.00,2.60,4,0,2.039999962,0.00,,0,,2.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8727,POS 2,12/6/2019,Cash,2.50,0.00,0.21,0.00,2.71,1,0,0,0.00,,0,,2.71,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8728,POS 2,12/6/2019,Cash,39.99,0.00,3.36,0.00,43.35,1,0,33.99000168,0.00,,0,,43.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8729,POS 2,12/6/2019,Cash,12.17,0.00,1.02,0.00,13.19,3,0,6.940000057,0.00,,0,,13.19,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8730,POS 2,12/6/2019,Cash,39.24,0.00,3.30,0.00,42.54,7,0,17.19000053,0.00,,0,,42.54,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8731,POS,12/6/2019,Cash,11.48,0.00,0.96,0.00,12.44,2,0,0,0.00,,0,,12.44,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8732,POS,12/6/2019,Cash,7.28,0.00,0.61,0.00,7.89,2,0,0,0.00,,0,,7.89,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8733,POS 2,12/6/2019,Cash,35.00,0.00,2.94,0.00,37.94,1,0,29.75,0.00,,0,,37.94,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8734,POS 2,12/6/2019,Cash,4.99,0.00,0.42,0.00,5.41,1,0,4.239999771,0.00,,0,,5.41,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8735,POS 2,12/6/2019,Cash,31.41,0.00,2.64,0.00,34.05,48,0,26.55999947,0.00,,0,,34.05,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8736,POS 2,12/6/2019,Cash,11.00,0.00,0.00,0.00,11.00,1,0,0,0.00,,0,,11.00,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8737,POS,12/6/2019,Cash,27.95,0.00,2.35,0.00,30.30,11,0,16.95000076,0.00,,0,,30.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8738,POS 2,12/6/2019,Cash,34.00,0.00,2.86,0.00,36.86,4,0,28.88999939,0.00,,0,,36.86,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8739,POS 2,12/6/2019,Cash,3.98,0.00,0.33,0.00,4.31,2,0,0,0.00,,0,,4.31,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8740,POS 2,12/6/2019,Cash,24.00,0.00,2.02,0.00,26.02,2,0,20.39999962,0.00,,0,,26.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8741,POS,12/6/2019,Cash,9.00,0.00,0.76,0.00,9.76,3,0,7.650000095,0.00,,0,,9.76,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8742,POS 2,12/6/2019,Cash,7.99,0.00,0.67,0.00,8.66,1,0,6.789999962,0.00,,0,,8.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8743,POS 2,12/6/2019,Cash,4.49,0.00,0.38,0.00,4.87,1,0,0,0.00,,0,,4.87,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8744,POS,12/6/2019,Cash,17.54,0.00,1.47,0.00,19.01,5,0,2.519999981,0.00,,0,,19.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8745,POS 2,12/6/2019,Cash,3.09,0.00,0.26,0.00,3.35,1,0,0,0.00,,0,,3.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8746,POS 2,12/6/2019,Cash,87.53,0.00,7.35,0.00,94.88,10,0,66.22000122,0.00,,0,,94.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8747,POS 2,12/6/2019,Cash,3.49,0.00,0.29,0.00,3.78,1,0,0,0.00,,0,,3.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8748,POS 2,12/6/2019,Cash,14.37,0.00,1.21,0.00,15.58,4,0,4.079999924,0.00,,0,,15.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8749,POS,12/6/2019,Cash,4.00,0.00,0.34,0.00,4.34,1,0,3.400000095,0.00,,0,,4.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8750,POS 2,12/6/2019,Cash,66.40,0.00,5.58,0.00,71.98,4,0,56.43999863,0.00,,0,,71.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8751,POS,12/6/2019,Cash,23.97,0.00,2.01,0.00,25.98,5,0,17.65999985,0.00,,0,,25.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8752,POS 2,12/6/2019,Cash,21.39,0.00,1.80,0.00,23.19,8,0,16.82999992,0.00,,0,,23.19,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8753,POS,12/6/2019,Cash,27.99,0.00,0.67,0.00,28.66,3,0,6.789999962,0.00,,0,,28.66,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8754,POS 2,12/6/2019,Cash,40.80,0.00,3.43,0.00,44.23,4,0,34.68000031,0.00,,0,,44.23,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8755,POS 2,12/6/2019,Cash,45.60,0.00,3.83,0.00,49.43,2,0,38.75999832,0.00,,0,,49.43,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8756,POS,12/6/2019,Cash,51.59,0.00,4.33,0.00,55.92,4,0,20.05999947,0.00,,0,,55.92,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8757,POS 2,12/6/2019,Cash,17.71,0.00,1.49,0.00,19.20,4,0,13.89999962,0.00,,0,,19.20,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8758,POS 2,12/6/2019,Cash,5.99,0.00,0.50,0.00,6.49,4,0,3.400000095,0.00,,0,,6.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8759,POS 2,12/6/2019,Cash,27.18,0.00,2.28,0.00,29.46,2,0,23.10000038,0.00,,0,,29.46,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8760,POS,12/6/2019,Cash,7.98,0.00,0.67,0.00,8.65,2,0,6.78000021,0.00,,0,,8.65,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8761,POS 2,12/6/2019,Cash,15.20,0.00,1.28,0.00,16.48,2,0,12.92000008,0.00,,0,,16.48,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8762,POS,12/6/2019,Cash,22.84,0.00,1.92,0.00,24.76,12,0,6.199999809,0.00,,0,,24.76,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8763,POS,12/6/2019,Cash,3.59,0.00,0.30,0.00,3.89,1,0,3.049999952,0.00,,0,,3.89,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8764,POS 2,12/6/2019,Cash,59.90,0.00,5.03,0.00,64.93,4,0,50.24000168,0.00,,0,,64.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8765,POS,12/6/2019,Cash,51.97,0.00,4.37,0.00,56.34,5,0,44.16999817,0.00,,0,,56.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8766,POS 2,12/6/2019,Cash,43.47,0.00,3.65,0.00,47.12,5,0,36.93999863,0.00,,0,,47.12,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8767,POS,12/6/2019,Cash,3.58,0.00,0.30,0.00,3.88,1,0,0,0.00,,0,,3.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8768,POS 2,12/6/2019,Cash,12.00,0.00,1.01,0.00,13.01,1,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8769,POS 2,12/6/2019,Cash,22.40,0.00,1.88,0.00,24.28,1,0,19.04000092,0.00,,0,,24.28,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8770,POS 2,12/6/2019,Cash,2.39,0.00,0.20,0.00,2.59,1,0,0,0.00,,0,,2.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8771,POS,12/6/2019,Cash,13.20,0.00,1.11,0.00,14.31,2,0,11.22000027,0.00,,0,,14.31,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8772,POS,12/6/2019,Cash,6.38,0.00,0.54,0.00,6.92,1,0,0,0.00,,0,,6.92,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8773,POS,12/6/2019,Cash,2.00,0.00,0.17,0.00,2.17,1,0,1.700000048,0.00,,0,,2.17,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8774,POS 2,12/6/2019,Cash,1.40,0.00,0.00,0.00,1.40,2,0,0,0.00,,0,,1.40,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8775,POS,12/6/2019,Cash,3.00,0.00,0.25,0.00,3.25,1,0,2.549999952,0.00,,0,,3.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-H8AJPVB,1/0/1900,
8776,POS 2,12/6/2019,Cash,6.38,0.00,0.54,0.00,6.92,2,0,0,0.00,,0,,6.92,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8777,POS 2,12/6/2019,Cash,49.13,0.00,4.13,0.00,53.26,10,0,17.45999908,0.00,,0,,53.26,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8778,POS 2,12/6/2019,Cash,58.19,0.00,4.89,0.00,63.08,7,0,13.11999989,0.00,,0,,63.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
8779,POS 2,12/6/2019,Cash,24.00,0.00,2.02,0.00,26.02,2,0,20.39999962,0.00,,0,,26.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
